time,hp,hx,torb,n_step
0.0,-2.055827281932517e-15,-5.747270853066127e-18,6986.324360612649,0
1.5844043907014475e-6,-2.0489359317932604e-15,-1.6839217771495315e-16,6986.248558638395,1
3.168808781402895e-6,-2.029192008009307e-15,-3.2998392195862243e-16,6986.172755311316,2
4.753213172104342e-6,-1.9967187525432624e-15,-4.895087919795848e-16,6986.096950631375,3
6.33761756280579e-6,-1.951719243450339e-15,-6.459660754960158e-16,6986.021144598479,4
7.922021953507237e-6,-1.8944751953336894e-15,-7.983740732694335e-16,6985.945337212582,5
9.506426344208684e-6,-1.8253451139957963e-15,-9.457765682345013e-16,6985.86952847363,6
0.000011090830734910133,-1.7447621129994071e-15,-1.0872486202585629e-15,6985.793718381533,7
0.00001267523512561158,-1.6532311891883272e-15,-1.2219024312917887e-15,6985.71790693624,8
0.000014259639516313027,-1.551326021276821e-15,-1.3488929649059944e-15,6985.642094137703,9
0.000015844043907014474,-1.439685709367065e-15,-1.467422892457903e-15,6985.56627998584,10
0.00001742844829771592,-1.319009714918489e-15,-1.5767487040967634e-15,6985.490464480592,11
0.00001901285268841737,-1.190055489030072e-15,-1.6761834200381335e-15,6985.414647621909,12
0.00002059725707911882,-1.053631191339214e-15,-1.7651032015421829e-15,6985.3388294097185,13
0.000022181661469820266,-9.105924417117742e-16,-1.8429496253418826e-15,6985.26300984395,14
0.000023766065860521713,-7.618367729862242e-16,-1.909233572810624e-15,6985.187188924548,15
0.00002535047025122316,-6.082971176473974e-16,-1.963538732521531e-15,6985.111366651461,16
0.000026934874641924608,-4.509365888874474e-16,-2.0055238320630847e-15,6985.0355430246,17
0.000028519279032626055,-2.9074294783335066e-16,-2.0349247608106976e-15,6984.959718043924,18
0.000030103683423327502,-1.2872085279755707e-16,-2.0515565740912764e-15,6984.883891709365,19
0.00003168808781402895,3.41125257491564e-17,-2.055314308980165e-15,6984.80806402086,20
0.0000332724922047304,1.9673607132131461e-16,-2.0461738258312243e-15,6984.732234978341,21
0.00003485689659543184,3.581284440684676e-16,-2.024191953860271e-15,6984.656404581733,22
0.000036441300986133294,5.172769368531792e-16,-1.9895061012241186e-15,6984.580572831007,23
0.00003802570537683474,6.731823764520726e-16,-1.942333500412528e-15,6984.504739726067,24
0.00003961010976753619,8.248670220959048e-16,-1.8829693490214733e-15,6984.428905266873,25
0.00004119451415823764,9.713770552841161e-16,-1.81178637148291e-15,6984.35306945336,26
0.00004277891854893908,1.1117944065936338e-15,-1.7292299939557267e-15,6984.27723228545,27
0.00004436332293964053,1.2452363279438739e-15,-1.6358184573975344e-15,6984.201393763084,28
0.000045947727330341976,1.3708654695651573e-15,-1.532137187236174e-15,6984.1255538862115,29
0.00004753213172104343,1.4878921261905116e-15,-1.4188371765736642e-15,6984.049712654758,30
0.00004911653611174487,1.5955819905418984e-15,-1.2966285388367676e-15,6983.973870068658,31
0.00005070094050244632,1.6932579663203966e-15,-1.166278768391092e-15,6983.8980261278575,32
0.000052285344893147765,1.7803070023706825e-15,-1.028605001623806e-15,6983.822180832301,33
0.000053869749283849215,1.85618160891956e-15,-8.844720127786269e-16,6983.7463341818975,34
0.000055454153674550666,1.920405209595876e-15,-7.347839507851986e-16,6983.670486176604,35
0.00005703855806525211,1.9725743372324176e-15,-5.804793615465992e-16,6983.5946368163595,36
0.00005862296245595356,2.012360270999033e-15,-4.2252863175291415e-16,6983.518786101093,37
0.000060207366846655004,2.0395131142164644e-15,-2.619213595039738e-16,6983.442934030746,38
0.00006179177123735645,2.0538614900816668e-15,-9.966721662363255e-17,6983.367080605257,39
0.0000633761756280579,2.055314806130593e-15,6.321563434408404e-17,6983.2912258245515,40
0.00006496058001875934,2.0438632737476678e-15,2.2570502381829995e-16,6983.215369688585,41
0.0000665449844094608,2.0195781624721744e-15,3.8678020249906565e-16,6983.13951219727,42
0.00006812938880016224,1.982611484059617e-15,5.454292507261991e-16,6983.063653350571,43
0.00006971379319086369,1.933194539389535e-15,7.006568427971796e-16,6982.987793148406,44
0.00007129819758156514,1.871637343756284e-15,8.514871903700448e-16,6982.911931590716,45
0.00007288260197226659,1.7983252666138854e-15,9.969743162538586e-16,6982.836068677445,46
0.00007446700636296803,1.713719009078795e-15,1.1362026546900543e-15,6982.760204408525,47
0.00007605141075366947,1.6183489426380879e-15,1.2682985249174374e-15,6982.684338783888,48
0.00007763581514437093,1.5128128150758461e-15,1.3924328085210076e-15,6982.60847180347,49
0.00007922021953507238,1.3977738347582287e-15,1.5078244507095422e-15,6982.532603467212,50
0.00008080462392577382,1.2739537302070851e-15,1.613748791481936e-15,6982.45673377506,51
0.00008238902831647528,1.1421301412747253e-15,1.7095399231454097e-15,6982.380862726939,52
0.00008397343270717672,1.0031289738482457e-15,1.7945968621945635e-15,6982.304990322786,53
0.00008555783709787816,8.578249785764051e-16,1.868383622780439e-15,6982.229116562556,54
0.00008714224148857961,7.071287634817334e-16,1.9304371775471388e-15,6982.153241446154,55
0.00008872664587928107,5.51988891270458e-16,1.9803664050478757e-15,6982.077364973537,56
0.00009031105026998251,3.9337635192261994e-16,2.0178581803117156e-15,6982.001487144649,57
0.00009189545466068395,2.3229060693360227e-16,2.0426756453427674e-15,6981.925607959407,58
0.0000934798590513854,6.974100647373269e-17,2.054662811623641e-15,6981.849727417768,59
0.00009506426344208685,-9.324948010004388e-17,2.053743702332153e-15,6981.773845519658,60
0.0000966486678327883,-2.556599156182089e-16,2.0399234200583994e-15,6981.697962265004,61
0.00009823307222348974,-4.1646610790126584e-16,2.0132885761740537e-15,6981.622077653762,62
0.0000998174766141912,-5.746597343731742e-16,1.974005867335177e-15,6981.546191685854,63
0.00010140188100489264,-7.29247770772548e-16,1.922321197989679e-15,6981.470304361229,64
0.00010298628539559409,-8.7925788471555e-16,1.858558951331532e-15,6981.394415679813,65
0.00010457068978629553,-1.0237473961980726e-15,1.783119210813421e-15,6981.318525641557,66
0.00010615509417699699,-1.1618082427076136e-15,1.6964754518016044e-15,6981.2426342463705,67
0.00010773949856769843,-1.2925726878617498e-15,1.5991715733582829e-15,6981.166741494219,68
0.00010932390295839987,-1.4152180657915743e-15,1.4918191617748227e-15,6981.09084738504,69
0.00011090830734910133,-1.5289755079127707e-15,1.375090285319638e-15,6981.014951918743,70
0.00011249271173980278,-1.6331276766834041e-15,1.249720009946629e-15,6980.939055095286,71
0.00011407711613050422,-1.7270209131612264e-15,1.1164942297634064e-15,6980.863156914591,72
0.00011566152052120566,-1.8100636031635904e-15,9.762513501905673e-16,6980.7872573766135,73
0.00011724592491190712,-1.8817339984599246e-15,8.298715446482282e-16,6980.711356481288,74
0.00011883032930260856,-1.9415815046948154e-15,6.782734606012375e-16,6980.635454228538,75
0.00012041473369331001,-1.9892287496517708e-15,5.22411345091673e-16,6980.559550618301,76
0.00012199913808401146,-2.024376292997076e-15,3.632626188812058e-16,6980.483645650528,77
0.0001235835424747129,-2.0468022357409353e-15,2.0182919565727446e-16,6980.407739325141,78
0.00012516794686541437,-2.0563653037975563e-15,3.912357093024101e-17,6980.331831642086,79
0.0001267523512561158,-2.05300467086395e-15,-1.2382981419396048e-16,6980.255922601293,80
0.00012833675564681725,-2.0367408055348866e-15,-2.8600879711256803e-16,6980.180012202705,81
0.00012992116003751868,-2.007675298807739e-15,-4.463930766291854e-16,6980.104100446259,82
0.00013150556442822014,-1.9659908063298638e-15,-6.039726710261551e-16,6980.028187331889,83
0.0001330899688189216,-1.9119470113202845e-15,-7.577626463052715e-16,6979.95227285952,84
0.00013467437320962303,-1.8458851851107377e-15,-9.067897216130132e-16,6979.8763570291085,85
0.00013625877760032449,-1.7682181364414626e-15,-1.0501214898549028e-15,6979.800439840598,86
0.00013784318199102594,-1.6794353862153986e-15,-1.186853339125272e-15,6979.724521293886,87
0.00013942758638172737,-1.5800923753566692e-15,-1.3161287962548505e-15,6979.648601388943,88
0.00014101199077242883,-1.470814791793496e-15,-1.4371325301363578e-15,6979.572680125708,89
0.0001425963951631303,-1.3522885593601492e-15,-1.549104351422243e-15,6979.496757504092,90
0.00014418079955383172,-1.2252591470243386e-15,-1.6513394141875092e-15,6979.420833524052,91
0.00014576520394453317,-1.0905215561200278e-15,-1.743196889079418e-15,6979.344908185514,92
0.00014734960833523463,-9.489264730408317e-16,-1.8240960240245776e-15,6979.268981488424,93
0.00014893401272593606,-8.013622044365341e-16,-1.8935289426189808e-15,6979.193053432714,94
0.00015051841711663752,-6.487571561386031e-16,-1.9510583451347498e-15,6979.117124018314,95
0.00015210282150733895,-4.920677761097068e-16,-1.9963229769763868e-15,6979.041193245168,96
0.0001536872258980404,-3.3227989795006617e-16,-2.029037136341471e-15,6978.965261113211,97
0.00015527163028874186,-1.7039998975032155e-16,-2.0489942258517057e-15,6978.889327622391,98
0.0001568560346794433,-7.446834891391502e-18,-2.0560684664543587e-15,6978.813392772622,99
0.00015844043907014475,1.5555986575069e-16,-2.0502149434819604e-15,6978.737456563857,100
0.0001600248434608462,3.175911928291569e-16,-2.031469839687929e-15,6978.66151899604,101
0.00016160924785154764,4.776282276009359e-16,-1.999950726393818e-15,6978.5855800690815,102
0.0001631936522422491,6.346654826880383e-16,-1.9558552003256294e-15,6978.509639782929,103
0.00016477805663295055,7.877152847682252e-16,-1.8994600289032466e-15,6978.43369813754,104
0.00016636246102365198,9.358175860268022e-16,-1.831118004934026e-15,6978.357755132824,105
0.00016794686541435344,1.0780362598134598e-15,-1.7512603607137524e-15,6978.281810768727,106
0.00016953126980505487,1.2134776275151946e-15,-1.6603886582432444e-15,6978.205865045188,107
0.00017111567419575633,1.3412904338438757e-15,-1.5590734783761991e-15,6978.129917962133,108
0.00017270007858645779,1.460673229833492e-15,-1.4479487796201396e-15,6978.053969519518,109
0.00017428448297715922,1.5708690286877632e-15,-1.327718381045965e-15,6977.978019717278,110
0.00017586888736786067,1.6711884283539898e-15,-1.1991339245420314e-15,6977.902068555328,111
0.00017745329175856213,1.7609975677580428e-15,-1.0630068833191516e-15,6977.826116033617,112
0.00017903769614926356,1.8397332038915635e-15,-9.201898818009216e-16,6977.750162152091,113
0.00018062210053996502,1.906898773750332e-15,-7.715816345404239e-16,6977.674206910677,114
0.00018220650493066648,1.9620701327913696e-15,-6.181193780647165e-16,6977.598250309307,115
0.0001837909093213679,2.0049005392537307e-15,-4.607664561824365e-16,6977.522292347926,116
0.00018537531371206936,2.0351199803340276e-15,-3.005125020617573e-16,6977.446333026463,117
0.0001869597181027708,2.052537887737066e-15,-1.3836350509614967e-16,6977.370372344855,118
0.00018854412249347225,2.057043662313618e-15,2.4656706415943977e-17,6977.294410303053,119
0.0001901285268841737,2.0486086323382084e-15,1.8752459393324758e-16,6977.218446900974,120
0.00019171293127487514,2.0272852504368597e-15,3.4921557105252843e-16,6977.142482138568,121
0.0001932973356655766,1.9932060865903383e-15,5.087161891606549e-16,6977.066516015767,122
