time,hp,hx,torb,n_step
0.0,-1.4783299601064528e-16,-5.355107817613324e-18,4119.750208927971,0
1.5844043907014475e-6,1.0906371455792973e-16,-9.601891244556552e-17,4119.646731083495,1
3.168808781402895e-6,-7.679119119046347e-18,1.4347896325676623e-16,4119.543248896078,2
4.753213172104342e-6,-9.799831945437032e-17,-1.0707100727902404e-16,4119.439762365246,3
6.33761756280579e-6,1.471273167282858e-16,1.1129131741883527e-17,4119.336271490528,4
7.922021953507237e-6,-1.1177587211601475e-16,9.362999647800922e-17,4119.232776271444,5
9.506426344208684e-6,1.2537793580667134e-17,-1.4280900950917972e-16,4119.129276707521,6
0.000011090830734910133,9.383391759600912e-17,1.111118060659987e-16,4119.025772798281,7
0.00001267523512561158,-1.4631578559976503e-16,-1.4841188472542104e-17,4118.9222645432565,8
0.000014259639516313027,1.15147771672193e-16,-9.027892800828891e-17,4118.818751941957,9
0.000015844043907014474,-1.7843862924909445e-17,1.4216616102453771e-16,4118.715234993916,10
0.00001742844829771592,-8.9824178886481e-17,-1.1402788701167522e-16,4118.611713698657,11
0.00001901285268841737,1.4617839526668494e-16,1.8383860215637218e-17,4118.5081880557045,12
0.00002059725707911882,-1.1861309778947764e-16,8.541926969520806e-17,4118.404658064579,13
0.000022181661469820266,2.261887411325042e-17,-1.418664882145271e-16,4118.301123724807,14
0.000023766065860521713,8.64482777701177e-17,1.1590868511430876e-16,4118.197585035917,15
0.00002535047025122316,-1.4587350909687188e-16,-2.397122223669485e-17,4118.094041997429,16
0.000026934874641924608,1.2115396597664822e-16,-8.121168857174533e-17,4117.990494608863,17
0.000028519279032626055,-2.6886011457379774e-17,1.41365307694841e-16,4117.8869428697435,18
0.000030103683423327502,-8.266834791834309e-17,-1.1860978334015862e-16,4117.7833867796,19
0.00003168808781402895,1.4451799406730862e-16,2.978431943849903e-17,4117.679826337949,20
0.0000332724922047304,-1.2339425478329892e-16,7.848709620831692e-17,4117.576261544315,21
0.00003485689659543184,3.173910837012629e-17,-1.4010451984276215e-16,4117.472692398219,22
0.000036441300986133294,7.808882725046114e-17,1.2204168001850419e-16,4117.3691188991925,23
0.00003802570537683474,-1.430923108444546e-16,-3.357072318407822e-17,4117.265541046758,24
0.00003961010976753619,1.262964709970313e-16,-7.490751035865973e-17,4117.161958840433,25
0.00004119451415823764,-3.698119059834286e-17,1.3863243368747898e-16,4117.058372279735,26
0.00004277891854893908,-7.371908628868106e-17,-1.2460086678718059e-16,4116.9547813641975,27
0.00004436332293964053,1.4233372882513122e-16,3.6966808497093716e-17,4116.8511860933395,28
0.000045947727330341976,-1.292492191360546e-16,6.961213902548139e-17,4116.747586466686,29
0.00004753213172104343,4.1620757570826297e-17,-1.3766070393646894e-16,4116.643982483747,30
0.00004911653611174487,6.997226979761248e-17,1.2613038396245173e-16,4116.540374144066,31
0.00005070094050244632,-1.4136533034557656e-16,-4.232073907088263e-17,4116.436761447146,32
0.000052285344893147765,1.312318562224306e-16,-6.487638138707784e-17,4116.33314439252,33
0.000053869749283849215,-4.577360614202526e-17,1.3675521467414634e-16,4116.229522979709,34
0.000055454153674550666,-6.578053215412295e-17,-1.281872608609359e-16,4116.125897208233,35
0.00005703855806525211,1.3936304142406088e-16,4.8057935079086905e-17,4116.022267077613,36
0.00005862296245595356,-1.3294398701187426e-16,6.183879220483542e-17,4115.918632587376,37
0.000060207366846655004,5.0532525138345064e-17,-1.3493946485360073e-16,4115.814993737041,38
0.00006179177123735645,6.084837147537432e-17,1.309239332775133e-16,4115.711350526132,39
0.0000633761756280579,-1.3732986681238148e-16,-5.185495858235117e-17,4115.607702954163,40
0.00006496058001875934,1.3531703918826276e-16,-5.809676061000572e-17,4115.504051020659,41
0.0000665449844094608,-5.562431128026117e-17,1.3265271369855064e-16,4115.400394725149,42
0.00006812938880016224,-5.618555059398393e-17,-1.3304932797545659e-16,4115.296734067145,43
0.00006971379319086369,1.3595729344343375e-16,5.5055230010224467e-17,4115.193069046171,44
0.00007129819758156514,-1.3769751857976315e-16,5.2466670840750475e-17,4115.089399661757,45
0.00007288260197226659,6.004283973274786e-17,-1.3098512151755995e-16,4114.985725913407,46
0.00007446700636296803,5.213494877485129e-17,1.3420393000605125e-16,4114.882047800655,47
0.00007605141075366947,-1.3433064650627403e-16,-6.00736641357859e-17,4114.7783653230235,48
0.00007763581514437093,1.3907088626173657e-16,-4.7271699358204354e-17,4114.674678480021,49
