time,hp,hx,torb,n_step
0.0000966486678327883,-3.1142491425371305e-17,9.717278857366073e-17,2532.9923705015262,61
0.00009823307222348974,-1.831059765239729e-17,1.0035849692013119e-16,2532.9217897138305,62
0.0000998174766141912,-4.903161181630346e-18,1.0155158804397515e-16,2532.851205685701,63
0.00010140188100489264,8.332511076422623e-18,1.0154494315840696e-16,2532.7806184167434,64
0.00010298628539559409,2.164855954878474e-17,9.951491770451314e-17,2532.7100279065785,65
0.00010457068978629553,3.444340497993342e-17,9.63204132366173e-17,2532.639434154813,66
0.00010615509417699699,4.683670298644562e-17,9.1192328479328e-17,2532.5688371610554,67
0.00010773949856769843,5.837387092682264e-17,8.501778166162565e-17,2532.4982369249265,68
0.00010932390295839987,6.907189501562815e-17,7.710992282179239e-17,2532.427633446036,69
0.00011090830734910133,7.861457030178135e-17,6.835362256946875e-17,2532.3570267239897,70
0.00011249271173980278,8.695147702237605e-17,5.815713157273774e-17,2532.2864167584094,71
0.00011407711613050422,9.389016713276818e-17,4.738241803714327e-17,2532.2158035488965,72
0.00011566152052120566,9.934805612603633e-17,3.553046612362405e-17,2532.1451870950746,73
0.00011724592491190712,1.0323936544347495e-16,2.3430001558446847e-17,2532.0745673965457,74
0.00011883032930260856,1.0548064366884503e-16,1.0657195940292663e-17,2532.003944452922,75
0.00012041473369331001,1.0607569998465191e-16,-1.991299289811689e-18,2531.933318263822,76
0.00012199913808401146,1.0496313040977163e-16,-1.4893650293778632e-17,2531.862688828854,77
0.0001235835424747129,1.022236612623661e-16,-2.7277462192529192e-17,2531.7920561476285,78
0.00012516794686541437,9.782877565643289e-17,-3.951130056349745e-17,2531.7214202197547,79
0.0001267523512561158,9.192959345304176e-17,-5.083436767166535e-17,2531.6507810448497,80
0.00012833675564681725,8.452789714320287e-17,-6.164386550727327e-17,2531.5801386225216,81
0.00012992116003751868,7.584540740601226e-17,-7.117857847354728e-17,2531.5094929523793,82
0.00013150556442822014,6.589885533282837e-17,-7.98970931779422e-17,2531.4388440340385,83
0.0001330899688189216,5.4987735471343524e-17,-8.702971332364554e-17,2531.368191867103,84
0.00013467437320962303,4.311555477551478e-17,-9.312103870339134e-17,2531.2975364511944,85
0.00013625877760032449,3.067236272903939e-17,-9.739206514163081e-17,2531.226877785915,86
0.00013784318199102594,1.761356137455657e-17,-1.0048283509186758e-16,2531.1562158708784,87
0.00013942758638172737,4.432077484052033e-18,-1.0161579087523037e-16,2531.085550705696,88
0.00014101199077242883,-9.001521041312878e-18,-1.0151928960264729e-16,2531.0148822899737,89
0.0001425963951631303,-2.2079646818291355e-17,-9.943794874062219e-17,2530.944210623329,90
0.00014418079955383172,-3.5053928775837117e-17,-9.616539298424567e-17,2530.873535705371,91
0.00014576520394453317,-4.7194793545666976e-17,-9.099846265220038e-17,2530.802857535709,92
0.00014734960833523463,-5.890425647904685e-17,-8.475836077586492e-17,2530.7321761139506,93
0.00014893401272593606,-6.933266854476822e-17,-7.683140046423349e-17,2530.661491439707,94
0.00015051841711663752,-7.905159620405427e-17,-6.801655127853506e-17,2530.590803512595,95
0.00015210282150733895,-8.710264930413282e-17,-5.782969428199985e-17,2530.5201123322167,96
0.0001536872258980404,-9.422888084558709e-17,-4.699382364957097e-17,2530.449417898183,97
0.00015527163028874186,-9.938817948439566e-17,-3.5190534350120684e-17,2530.378720210107,98
0.0001568560346794433,-1.0348203622453721e-16,-2.3013369436956205e-17,2530.3080192675993,99
0.00015844043907014475,-1.054186711774958e-16,-1.033880416339172e-17,2530.2373150702647,100
0.0001600248434608462,-1.0623011008182464e-16,2.415849196654645e-18,2530.166607617716,101
0.00016160924785154764,-1.0481708331116484e-16,1.5162291671823278e-17,2530.095896909568,102
0.0001631936522422491,-1.0230141353886438e-16,2.7694638040522534e-17,2530.0251829454182,103
0.00016477805663295055,-9.76231380642596e-17,3.9709817237158465e-17,2529.9544657248875,104
0.00016636246102365198,-9.19445354584659e-17,5.1232159819671033e-17,2529.88374524758,105
0.00016794686541435344,-8.429092847170257e-17,6.176045804299661e-17,2529.813021513105,106
0.00016953126980505487,-7.581202901733914e-17,7.15490876916317e-17,2529.7422945210724,107
0.00017111567419575633,-6.565975337333647e-17,7.992907441427246e-17,2529.6715642710933,108
0.00017270007858645779,-5.491922974454351e-17,8.736867246468393e-17,2529.600830762773,109
0.00017428448297715922,-4.2900577585884783e-17,9.307494451982557e-17,2529.5300939957256,110
0.00017586888736786067,-3.0581213766652526e-17,9.769706912965231e-17,2529.4593539695575,111
0.00017745329175856213,-1.744514109699741e-17,1.0037203265043497e-16,2529.388610683875,112
0.00017903769614926356,-4.327632688126706e-18,1.0188701116187578e-16,2529.3178641382888,113
0.00018062210053996502,9.108586461417458e-18,1.0136305140532876e-16,2529.247114332409,114
0.00018220650493066648,2.2191244879998202e-17,9.967707271892415e-17,2529.1763612658438,115
0.0001837909093213679,3.509310363300925e-17,9.598609784249063e-17,2529.105604938205,116
0.00018537531371206936,4.7310014659701006e-17,9.120847884375054e-17,2529.0348453490924,117
0.0001869597181027708,5.887726328228292e-17,8.4579242460193e-17,2528.964082498123,118
0.00018854412249347225,6.94517641810331e-17,7.701600076627134e-17,2528.8933163849006,119
0.0001901285268841737,7.8968960105877e-17,6.785882906146426e-17,2528.8225470090347,120
0.00019171293127487514,8.722835468297383e-17,5.799341901829912e-17,2528.751774370132,121
0.0001932973356655766,9.41078643773027e-17,4.687485089455893e-17,2528.680998467801,122
0.00019488174005627805,9.952638696816654e-17,3.53372300461765e-17,2528.610219301656,123
0.00019646614444697948,1.0334532377676266e-16,2.2943763799856817e-17,2528.5394368712955,124
0.00019805054883768094,1.0557688296435953e-16,1.0472129517696509e-17,2528.468651176336,125
0.0001996349532283824,1.0610254581846762e-16,-2.432683236394169e-18,2528.3978622163786,126
0.00020121935761908383,1.0500402097316052e-16,-1.504131224663529e-17,2528.3270699910336,127
0.00020280376200978528,1.0220743655521761e-16,-2.7663038147560236e-17,2528.2562744999045,128
0.00020438816640048674,9.784747287555602e-17,-3.9601542029575635e-17,2528.185475742611,129
0.00020597257079118817,9.190504339484845e-17,-5.116495085429793e-17,2528.1146737187446,130
0.00020755697518188963,8.455984825077947e-17,-6.166922310770143e-17,2528.043868427929,131
0.00020914137957259106,7.584163675041263e-17,-7.146565020457149e-17,2527.9730598697597,132
0.00021072578396329252,6.597762871412612e-17,-7.986255523640727e-17,2527.9022480438466,133
0.00021231018835399397,5.502423707809812e-17,-8.729302882323904e-17,2527.8314329497994,134
0.0002138945927446954,4.326828547848165e-17,-9.304384697052563e-17,2527.7606145872232,135
0.00021547899713539686,3.075753638437044e-17,-9.765557080368106e-17,2527.6897929557267,136
0.00021706340152609832,1.78559388570141e-17,-1.0039054862994944e-16,2527.6189680549182,137
0.00021864780591679975,4.561691442017702e-18,-1.0190455870161246e-16,2527.5481398844,138
0.0002202322103075012,-8.665389175149104e-18,-1.0144554885132551e-16,2527.4773084437825,139
0.00022181661469820266,-2.1923069797687397e-17,-9.97742875391178e-17,2527.4064737326703,140
0.0002234010190889041,-3.463510780104295e-17,-9.614648887314943e-17,2527.335635750672,141
0.00022498542347960555,-4.703893899734098e-17,-9.139833880850305e-17,2527.2647944973914,142
0.00022656982787030698,-5.842834166567754e-17,-8.48282393967511e-17,2527.1939499724394,143
0.00022815423226100844,-6.921327196311105e-17,-7.730181173511298e-17,2527.12310217542,144
0.0002297386366517099,-7.855727554619793e-17,-6.820186504670426e-17,2527.0522511059394,145
0.00023132304104241133,-8.705969594955738e-17,-5.836699124726454e-17,2526.9813967636037,146
0.00023290744543311278,-9.376466412280326e-17,-4.7309450866764425e-17,2526.9105391480193,147
0.00023449184982381424,-9.946242983712187e-17,-3.5778497951647543e-17,2526.839678258793,148
0.00023607625421451567,-1.031015479489031e-16,-2.3459178723318407e-17,2526.7688140955306,149
0.00023766065860521713,-1.0564609676352189e-16,-1.095052044952782e-17,2526.6979466578373,150
0.00023924506299591858,-1.0598665195530665e-16,1.856964375596797e-18,2526.627075945322,151
0.00024082946738662002,-1.052253891872174e-16,1.456433674409338e-17,2526.556201957585,152
0.00024241387177732147,-1.0224215663896057e-16,2.7056305749074963e-17,2526.485324694239,153
0.00024399827616802293,-9.822798422010162e-17,3.917016943581369e-17,2526.414444154883,154
0.0002455826805587244,-9.210423941508526e-17,5.0564592788161516e-17,2526.3435603391276,155
0.0002471670849494258,-8.509272427767786e-17,6.132881624920464e-17,2526.2726732465776,156
0.00024875148934012725,-7.620842263225928e-17,7.091304009920462e-17,2526.2017828768358,157
0.00025033589373082873,-6.664261396031872e-17,7.965469592780224e-17,2526.130889229507,158
0.00025192029812153016,-5.554939678356584e-17,8.683101220857199e-17,2526.0599923042064,159
0.0002535047025122316,-4.403253781966171e-17,9.300292044092065e-17,2525.989092100527,160
0.0002550891069029331,-3.141871955266318e-17,9.732477014712125e-17,2525.918188618073,161
0.0002566735112936345,-1.8676104236528744e-17,1.005403782836307e-16,2525.847281856461,162
0.00025825791568433594,-5.324054865172759e-18,1.017393323921912e-16,2525.776371815288,163
0.00025984232007503737,7.84082122931375e-18,1.0179692206779092e-16,2525.7054584941616,164
0.00026142672446573885,2.1105395736816223e-17,9.97991398651663e-17,2525.634541892686,165
0.0002630111288564403,3.386076688682352e-17,9.669578453221415e-17,2525.563622010469,166
0.0002645955332471417,4.6219166550887405e-17,9.162527835850133e-17,2525.492698847106,167
0.0002661799376378432,5.775961804446837e-17,8.555731866626584e-17,2525.4217724022124,168
0.0002677643420285446,6.845044135958081e-17,7.772770894977312e-17,2525.350842675388,169
0.00026934874641924606,7.804535864797614e-17,6.907929302915836e-17,2525.279909666236,170
0.00027093315080994754,8.641208294745645e-17,5.897379653393893e-17,2525.2089733743633,171
0.00027251755520064897,9.345256523580968e-17,4.8293690803730513e-17,2525.138033799372,172
0.0002741019595913504,9.898447945379099e-17,3.653296152116152e-17,2525.067090940869,173
0.0002756863639820519,1.0302298574015107e-16,2.4498849726421714e-17,2524.9961447984547,174
0.0002772707683727533,1.0538356779095082e-16,1.180575747608331e-17,2524.925195371739,175
0.00027885517276345475,1.0616188042488266e-16,-8.173858783330608e-19,2524.854242660318,176
0.00028043957715415623,1.0521113917482667e-16,-1.3665386299249328e-17,2524.783286663801,177
0.00028202398154485766,1.0267730390036992e-16,-2.6074169980866307e-17,2524.7123273817933,178
0.0002836083859355591,9.847868891198929e-17,-3.829230821451333e-17,2524.6413648138964,179
0.0002851927903262606,9.279059188486629e-17,-4.969603699039595e-17,2524.570398959712,180
0.000286777194716962,8.56063844112745e-17,-6.053953063465893e-17,2524.499429818843,181
0.00028836159910766344,7.712244266395652e-17,-7.021019348206835e-17,2524.428457390899,182
0.0002899460034983649,6.739758537665278e-17,-7.901949858987401e-17,2524.3574816754804,183
0.00029153040788906635,5.665243348129752e-17,-8.634011318875306e-17,2524.286502672191,184
0.0002931148122797678,4.498683711805248e-17,-9.258113548936431e-17,2524.2155203806296,185
0.00029469921667046926,3.26609830505774e-17,-9.708192007260052e-17,2524.144534800406,186
0.0002962836210611707,1.9771615777514442e-17,-1.0037903477046751e-16,2524.073545931118,187
0.0002978680254518721,6.643837083149899e-18,-1.0177046577891364e-16,2524.00255377237,188
0.00029945242984257355,-6.677705687854637e-18,-1.0192799099713148e-16,2523.93155832377,189
0.00030103683423327504,-1.9776459037804713e-17,-1.0011726682739973e-16,2523.860559584915,190
0.00030262123862397647,-3.2713923103847726e-17,-9.713184739353385e-17,2523.789557555411,191
0.0003042056430146779,-4.4955309598903366e-17,-9.222900041526943e-17,2523.7185522348595,192
0.0003057900474053794,-5.67157514272219e-17,-8.62898448522469e-17,2523.6475436228643,193
0.0003073744517960808,-6.732506362281755e-17,-7.860070558819463e-17,2523.576531719026,194
0.00030895885618678224,-7.719017874109903e-17,-7.007700741714541e-17,2523.5055165229455,195
0.00031054326057748373,-8.549638342662973e-17,-6.008291562905175e-17,2523.434498034231,196
0.00031212766496818516,-9.286277333580112e-17,-4.950356252157224e-17,2523.3634762524816,197
0.0003137120693588866,-9.834048019563632e-17,-3.783065204427831e-17,2523.2924511772994,198
0.0003152964737495881,-1.0275993269772638e-16,-2.584944330624871e-17,2523.2214228082858,199
0.0003168808781402895,-1.0506210887430533e-16,-1.3227688968195763e-17,2523.1503911450454,200
0.00031846528253099093,-1.0626709365826236e-16,-5.862054019925318e-19,2523.079356187182,201
0.0003200496869216924,-1.0524604418537514e-16,1.2193826754947905e-17,2523.00831793429,202
0.00032163409131239385,-1.0316747517416054e-16,2.4715012781690103e-17,2522.937276385979,203
0.0003232184957030953,-9.888380581359022e-17,3.685732146499038e-17,2522.866231541845,204
0.00032480290009379676,-9.365555408985756e-17,4.8480881882237764e-17,2522.7951834014943,205
0.0003263873044844982,-8.637368373516143e-17,5.922901971135426e-17,2522.724131964528,206
0.0003279717088751996,-7.832408413289524e-17,6.923508714459217e-17,2522.653077230547,207
0.0003295561132659011,-6.849531772369606e-17,7.792094643703004e-17,2522.5820191991497,208
0.00033114051765660254,-5.812822343461957e-17,8.568765792114023e-17,2522.510957869942,209
0.00033272492204730397,-4.6361054360424314e-17,9.177367240578791e-17,2522.439893242524,210
0.0003343093264380054,-3.432492690642035e-17,9.681720059113238e-17,2522.368825316494,211
0.0003358937308287069,-2.134585220016515e-17,9.992845556450085e-17,2522.2977540914567,212
0.0003374781352194083,-8.395181277530343e-18,1.0193343901737802e-16,2522.2266795670125,213
0.00033906253961010974,4.9958563299644186e-18,1.0187936828201184e-16,2522.155601742763,214
0.0003406469440008112,1.805062889054561e-17,1.0072002296161736e-16,2522.0845206183067,215
0.00034223134839151266,3.1028740592305303e-17,9.75056628658656e-17,2522.013436193248,216
0.0003438157527822141,4.3368482325834955e-17,9.325340347751127e-17,2521.9423484671834,217
0.00034540015717291557,5.513873049447873e-17,8.70778078048252e-17,2521.871257439722,218
0.000346984561563617,6.598575135607803e-17,7.999899204773998e-17,2521.800163110453,219
0.00034856896595431843,7.582789340251971e-17,7.124299234627237e-17,2521.7290654789863,220
0.0003501533703450199,8.449899099320026e-17,6.178157105514536e-17,2521.6579645449156,221
0.00035173777473572135,9.181379402764635e-17,5.098294279056954e-17,2521.5868603078475,222
0.0003533221791264228,9.776095065003529e-17,3.9733101442281693e-17,2521.515752767377,223
0.00035490658351712426,1.0210615834891232e-16,2.7552185257307402e-17,2521.4446419231035,224
0.0003564909879078257,1.0495027723958576e-16,1.522459116415231e-17,2521.373527774636,225
0.0003580753922985271,1.0606639009379707e-16,2.4040810348332224e-18,2521.3024103215703,226
0.0003596597966892286,1.0562424827874276e-16,-1.0222540981075943e-17,2521.231289563502,227
0.00036124420107993004,1.0344947640594632e-16,-2.2902363082328538e-17,2521.1601655000327,228
0.00036282860547063147,9.974433800530011e-17,-3.502913908192933e-17,2521.0890381307668,229
0.00036441300986133295,9.441762790873429e-17,-4.679935216398796e-17,2521.017907455298,230
0.0003659974142520344,8.767894634907707e-17,-5.765594293545191e-17,2520.9467734732307,231
0.0003675818186427358,7.953174525849566e-17,-6.780355998293458e-17,2520.8756361841643,232
0.0003691662230334373,7.018131001354293e-17,-7.669935477944768e-17,2520.8044955876985,233
0.0003707506274241387,5.971369475229469e-17,-8.46143224798708e-17,2520.733351683427,234
0.00037233503181484016,4.833807163295016e-17,-9.098231666987503e-17,2520.6622044709593,235
0.0003739194362055416,3.6193373288301245e-17,-9.618822859547665e-17,2520.5910539498814,236
0.00037550384059624307,2.3507647705846225e-17,-9.962075354586385e-17,2520.519900119806,237
0.0003770882449869445,1.0427030811559377e-17,-1.0180866109418322e-16,2520.4487429803244,238
0.00037867264937764593,-2.769736595888895e-18,-1.0208302389495975e-16,2520.377582531039,239
0.0003802570537683474,-1.5988635539881093e-17,-1.0112695773340414e-16,2520.306418771544,240
0.00038184145815904885,-2.886499253852031e-17,-9.822022787953745e-17,2520.235251701445,241
0.0003834258625497503,-4.1416660720657964e-17,-9.418562234949637e-17,2520.1640813203385,242
0.00038501026694045176,-5.3162184629077515e-17,-8.827522161319574e-17,2520.0929076278235,243
0.0003865946713311532,-6.42836546088859e-17,-8.141452988975308e-17,2520.0217306234977,244
0.0003881790757218546,-7.415657332478828e-17,-7.286822840455639e-17,2519.9505503069568,245
0.0003897634801125561,-8.317371974098515e-17,-6.360480077778837e-17,2519.8793666778047,246
0.00039134788450325753,-9.055182976106832e-17,-5.2955582875465955e-17,2519.808179735636,247
0.00039293228889395896,-9.691791305298485e-17,-4.185962310782151e-17,2519.7369894800518,248
0.00039451669328466045,-1.0133619689520491e-16,-2.977156355726538e-17,2519.665795910649,249
0.0003961010976753619,-1.0466674641963335e-16,-1.752514790495754e-17,2519.594599027029,250
0.0003976855020660633,-1.0584583318196934e-16,-4.7509523407592154e-18,2519.5233988287823,251
0.0003992699064567648,-1.0594215870288195e-16,7.89370479102827e-18,2519.4521953155104,252
0.0004008543108474662,-1.038052638773321e-16,2.0557962615080112e-17,2519.38098848682,253
0.00040243871523816765,-1.0066665541109003e-16,3.282417311421893e-17,2519.3097783422954,254
0.00040402311962886914,-9.534441917609393e-17,4.459220062178107e-17,2519.2385648815425,255
0.00040560752401957057,-8.916823999560585e-17,5.572564161709277e-17,2519.1673481041585,256
0.000407191928410272,-8.09884315417139e-17,6.586980038992303e-17,2519.0961280097413,257
0.0004087763328009735,-7.216028256479601e-17,7.518281180578686e-17,2519.024904597885,258
0.0004103607371916749,-6.162834685351385e-17,8.307659143356831e-17,2518.9536778681877,259
0.00041194514158237634,-5.069533614995601e-17,8.999551654459227e-17,2518.8824478202546,260
0.0004135295459730778,-3.8460613847167394e-17,9.515404735852632e-17,2518.811214453668,261
0.00041511395036377926,-2.6102328768841272e-17,9.924976607140666e-17,2518.7399777680394,262
0.0004166983547544807,-1.2917163837270367e-17,1.0135848168429745e-16,2518.668737762961,263
0.0004182827591451821,9.802649088577523e-20,1.0237604930466514e-16,2518.5974944380296,264
0.0004198671635358836,1.3424668028020457e-17,1.0130861928701722e-16,2518.5262477928404,265
0.00042145156792658503,2.628574813224511e-17,9.918334155015364e-17,2518.4549978269924,266
0.00042303597231728646,3.893839860916891e-17,9.500871573098187e-17,2518.383744540083,267
0.00042462037670798795,5.0843678142955825e-17,8.987059343549124e-17,2518.31248793171,268
0.0004262047810986894,6.205131288028795e-17,8.284731992873503e-17,2518.2412280014646,269
0.0004277891854893908,7.22541471890873e-17,7.501528261599259e-17,2518.1699647489504,270
0.0004293735898800923,8.133717277411424e-17,6.55744507195946e-17,2518.098698173759,271
0.0004309579942707937,8.919781093777817e-17,5.553482831010288e-17,2518.0274282754904,272
0.00043254239866149515,9.560795417914605e-17,4.425328091208874e-17,2517.9561550537405,273
0.00043412680305219664,1.0062957248445687e-16,3.2632995381082214e-17,2517.884878508102,274
0.00043571120744289807,1.03983657497801e-16,2.019701605388667e-17,2517.813598638175,275
0.0004372956118335995,1.0584599301029678e-16,7.7245100440984e-18,2517.7423154435533,276
0.000438880016224301,1.0594804029261487e-16,-5.1121503817928695e-18,2517.671028923839,277
0.0004404644206150024,1.0452834500221338e-16,-1.7654258795040724e-17,2517.599739078618,278
0.00044204882500570384,1.0138038605141292e-16,-3.011589502525232e-17,2517.5284459074933,279
0.0004436332293964053,9.676117542089012e-17,-4.193761355429388e-17,2517.457149410058,280
0.00044521763378710676,9.056138924772074e-17,-5.32754976320232e-17,2517.385849585908,281
0.0004468020381778082,8.302637276709165e-17,-6.362956193842648e-17,2517.3145464346426,282
0.00044838644256850967,7.415840085838746e-17,-7.316194354903247e-17,2517.2432399558534,283
0.0004499708469592111,6.417503756825376e-17,-8.139236405986163e-17,2517.1719301491366,284
0.00045155525134991253,5.318143087126362e-17,-8.855070396231292e-17,2517.1006170140913,285
0.00045313965574061396,4.137289129795564e-17,-9.413304455138145e-17,2517.029300550309,286
0.00045472406013131545,2.892225044572172e-17,-9.849301760158596e-17,2516.9579807573796,287
0.0004563084645220169,1.6026674353333664e-17,-1.0106932286143673e-16,2516.8866576349133,288
0.0004578928689127183,2.8771876243085877e-18,-1.0237505600437047e-16,2516.815331182495,289
0.0004594772733034198,-1.0298227632400269e-17,-1.0177611223265484e-16,2516.744001399718,290
0.0004610616776941212,-2.33521073164854e-17,-9.99572308016716e-17,2516.6726682861818,291
0.00046264608208482265,-3.597962101867375e-17,-9.62133210514305e-17,2516.601331841479,292
0.00046423048647552414,-4.814806382713333e-17,-9.138766709320935e-17,2516.52999206521,293
0.00046581489086622557,-5.943587131285629e-17,-8.47266996589527e-17,2516.4586489569597,294
0.000467399295256927,-6.998462370934605e-17,-7.719334373623984e-17,2516.387302516334,295
0.0004689836996476285,-7.922268614649505e-17,-6.802718327173541e-17,2516.315952742917,296
0.0004705681040383299,-8.751664974271272e-17,-5.824819647973977e-17,2516.244599636312,297
0.00047215250842903134,-9.412350824551519e-17,-4.714660265814706e-17,2516.1732431961036,298
0.0004737369128197328,-9.966435334975214e-17,-3.571980703858151e-17,2516.101883421896,299
0.00047532131721043426,-1.0322505112309364e-16,-2.3370679648120352e-17,2516.030520313281,300
0.0004769057216011357,-1.0568123502842872e-16,-1.0994244280858156e-17,2515.9591538698496,301
0.00047849012599183717,-1.0596988379703318e-16,1.83561698152941e-18,2515.887784091198,302
0.0004800745303825386,-1.0519758872702092e-16,1.4407197307508706e-17,2515.8164109769186,303
0.00048165893477324003,-1.0219274021958884e-16,2.6922314056245326e-17,2515.745034526608,304
0.0004832433391639415,-9.82443408945141e-17,3.892077089204751e-17,2515.67365473986,305
0.00048482774355464294,-9.212963665935742e-17,5.034746609707867e-17,2515.602271616262,306
0.0004864121479453444,-8.525014717725105e-17,6.104082378597096e-17,2515.530885155417,307
0.00048799655233604586,-7.640160455982321e-17,7.067496929845207e-17,2515.4594953569117,308
0.0004895809567267473,-6.701620984793578e-17,7.94074097504013e-17,2515.3881022203427,309
0.0004911653611174488,-5.597857609217804e-17,8.665778363589016e-17,2515.3167057453034,310
0.0004927497655081501,-4.466595647374401e-17,9.289347419059032e-17,2515.2453059313893,311
0.0004943341698988516,-3.211613565540391e-17,9.731865125703823e-17,2515.1739027781896,312
0.0004959185742895531,-1.957396862012085e-17,1.0067355491349315e-16,2515.1024962853007,313
0.0004975029786802545,-6.2818298536388344e-18,1.0200628862796695e-16,2515.031086452313,314
0.000499087383070956,6.714819389615477e-18,1.0227252990096916e-16,2514.9596732788195,315
